3	Akroum	M	ar
10	Akrour	M	eu
9	Akrout	M	ar
6	Aksil	M	ar
9	Aksoy	F	eu
17	Aktas	M	eu
3	Akue	M	ar
4	Akyol	M	eu
4	Akyuz	M	ar
5	Al Ali	M	eu
5	Al Khadir	M	eu
3	Al Khalifa	F	eu
6	Ala	F	eu
9	Alabert	M	eu
3	Aladenise	F	eu
5	Alagille	F	eu
8	Alaimo	M	eu
20	Alain	M	eu
3	Alaine	F	eu
3	Alainmat	M	eu
3	Alais	M	eu
3	Alaize	F	eu
3	Alalinarde	F	eu
5	Alamargot	M	eu
3	Alamazani	M	eu
7	Alamercery	M	eu
6	Alami	M	eu
3	Alami Rahmouni	M	eu
5	Alamo	M	eu
4	Alanic	M	eu
3	Alankaya	F	eu
3	Alanore	F	eu
13	Alaoui	M	eu
3	Alaoui Soulimani	M	eu
3	Alaperrine	F	eu
5	Alapetite	F	eu
5	Alaphilippe	M	eu
3	Alapini	M	eu
3	Alarco	M	eu
34	Alarcon	M	eu
20	Alard	M	eu
5	Alario	M	eu
70	Alary	M	eu
3	Alasnier	M	eu
4	Alassane	F	af
3	Alasseur	M	eu
3	Alata	F	eu
3	Alati	M	eu
50	Alaux	F	eu
6	Alauze	F	eu
6	Alauzen	M	eu
12	Alauzet	M	eu
15	Alavoine	F	eu
30	Alazard	M	eu
6	Alazet	M	eu
18	Alba	F	eu
5	Albac	M	eu
4	Albacète	F	eu
3	Albagli	M	eu
12	Albagnac	M	eu
8	Albaladejo	M	eu
3	Albalat	M	eu
6	Alban	M	eu
13	Albanèse	F	eu
5	Albanesi	M	eu
6	Albanhac	M	eu
5	Albani	M	eu
15	Albano	M	eu
7	Albarède	F	eu
5	Albarel	M	eu
3	Albarello	M	eu
24	Albaret	M	eu
6	Albaric	M	eu
3	Albaut	M	eu
4	Albayrak	M	eu
3	Albaz	M	eu
3	Albe	F	eu
3	Albenga	F	eu
5	Albenge	M	eu
5	Albenque	F	eu
3	Albepart	M	eu
4	Alberca	F	eu
11	Alberge	M	eu
11	Alberi	M	eu
4	Alberici	M	eu
7	Alberny	F	eu
3	Albero	M	eu
8	Alberola	F	eu
4	Alberro	M	eu
268	Albert	M	eu
4	Alberteau	M	eu
6	Albertelli	M	eu
33	Alberti	M	eu
11	Albertin	M	eu
84	Albertini	M	eu
16	Alberto	M	eu
4	Albertus	M	eu
7	Albespy	F	eu
5	Albessard	M	eu
4	Albet	M	eu
3	Albice	F	eu
3	Albiero	M	eu
5	Albiges	M	eu
18	Albin	M	eu
4	Albina	F	eu
24	Albinet	M	eu
3	Albisetti	M	eu
8	Albisser	M	eu
7	Albisson	M	eu
7	Albizzati	M	eu
8	Albo	M	eu
4	Albonico	M	eu
3	Alborghetti	M	eu
3	Albors	M	eu
11	Albou	M	eu
59	Albouy	F	eu
3	Albouys	M	eu
4	Albouzé	F	eu
12	Albrand	M	eu
5	Albrech	M	eu
41	Albrecht	M	eu
6	Albrespy	F	eu
9	Albrieux	F	eu
9	Albucher	M	eu
7	Albuisson	M	eu
3	Albuquerque	F	eu
9	Albus	M	eu
8	Alby	F	eu
5	Alcade	F	eu
3	Alcaïde	F	eu
7	Alcala	F	eu
7	Alcalde	F	eu
5	Alcantara	F	eu
5	Alcaras	M	eu
27	Alcaraz	M	eu
4	Alcazar	M	eu
3	Alcedo	M	eu
4	Alcema	F	eu
4	Alcide	F	eu
4	Alcime	M	eu
6	Alcindor	M	eu
7	Alcock	M	eu
3	Alcon	M	eu
17	Alcouffe	F	eu
3	Alcover	M	eu
3	Alcoverro	M	eu
3	Alda	F	eu
8	Aldea	F	eu
33	Aldebert	M	eu
7	Aldéguer	M	eu
3	Alder	M	eu
3	Aldon	M	eu
3	Alea	F	eu
4	Alec	M	eu
3	Alecu	M	eu
5	Aledo	M	eu
16	Alègre	F	eu
4	Alegria	F	eu
5	Aleixo	M	eu
3	Aleksanderek	M	eu
4	Aleksandrowicz	M	eu
4	Aleksic	M	eu
9	Alem	M	eu
12	Aleman	M	eu
12	Alemany	F	eu
3	Alemps	M	eu
12	Alenda	F	eu
4	Alengrin	M	eu
6	Aleonard	M	eu
7	Alepée	F	eu
5	Ales	M	eu
3	Alesina	F	eu
20	Alessandri	M	eu
8	Alessandrini	M	eu
17	Alessi	M	eu
4	Alessio	M	eu
10	Alet	M	eu
3	Aleton	M	eu
4	Alevêque	F	eu
14	Alex	M	eu
4	Alexa	M	eu
27	Alexander	M	eu
276	Alexandre	M	eu
4	Alexandre-Alexis	M	eu
7	Alexandrine	M	eu
3	Alexandropoulos	M	eu
4	Alexandrov	M	eu
10	Alexandru	M	eu
3	Alexanian	M	eu
3	Alexia	M	eu
55	Alexis	M	eu
5	Alezra	F	eu
4	Alfama	F	eu
4	Alfano	M	eu
8	Alfaro	M	eu
3	Alfocea	F	eu
35	Alfonsi	M	eu
12	Alfonso	M	eu
14	Alfred	M	eu
7	Algans	M	eu
3	Algarin	M	eu
7	Algarra	F	eu
3	Algay	F	eu
3	Algayon	M	eu
4	Alger	M	eu
11	Alglave	M	eu
8	Algoud	M	eu
3	Algret	M	eu
3	Algudo	M	eu
3	Algueyru	M	eu
3	Alhiane	F	eu
179	Ali	M	ar
5	Ali Ahmad	M	eu
3	Ali Chibaco	M	eu
4	Ali Combo	M	eu
7	Ali Madi	F	eu
4	Ali Moussa	F	eu
3	Ali Saïd	M	eu
3	Ali Souf	M	eu
5	Alia	F	eu
13	Aliaga	F	eu
8	Aliane	F	eu
19	Alias	M	eu
4	Alibay	F	eu
3	Alibay Mandjy	F	eu
94	Alibert	M	eu
3	Alibeu	M	eu
3	Alibo	M	eu
4	Alici	M	eu
4	Alicot	M	eu
12	Alidor	M	eu
9	Alie	F	eu
6	Alies	M	eu
4	Aliev	F	eu
3	Alif	M	eu
3	Aliferty	F	eu
3	Alighieri	M	eu
5	Aligon	M	eu
4	Alik	M	eu
11	Alili	M	eu
4	Aliloiffa	F	eu
3	Alima	F	eu
22	Alimi	M	eu
11	Alin	F	eu
7	Aline	F	eu
3	Alingrin	F	eu
3	Aliot	M	eu
5	Aliotti	M	eu
11	Alioua	F	eu
8	Aliouane	F	eu
4	Aliouat	M	eu
6	Aliouche	F	eu
8	Alioui	M	eu
4	Alips	M	eu
9	Alis	M	eu
3	Alise	F	eu
6	Alison	M	eu
4	Alisse	F	eu
3	Alistar	M	eu
3	Aliu	M	eu
3	Alivon	M	eu
102	Alix	F	eu
3	Alixant	M	eu
5	Alizard	M	eu
10	Alizon	M	eu
7	Alkama	F	eu
4	Alkan	M	eu
8	Alla	F	ar
11	Allabert	M	eu
3	Alladio	M	eu
10	Allaert	M	eu
4	Allaeys	M	eu
6	Allag	M	ar
7	Allagnat	M	ar
5	Allagui	M	ar
3	Allaili	M	ar
189	Allain	M	eu
